order_id,item_id,product_id,quantity,list_price,discount,Extraction_Date,source,extracted_at,data_source
1250.0,4,b'6',2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1251.0,3,b'7',1,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1257.0,5,b'4',1,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1260.0,1,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1269.0,1,b'4',2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1269.0,2,b'7',1,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1277.0,3,b'9',2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1277.0,4,b'4',1,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1279.0,1,b'9',2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1283.0,3,b'7',1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1284.0,2,b'8',1,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1284.0,3,b'4',2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1285.0,4,b'6',1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1289.0,2,b'3',1,999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1295.0,1,b'5',2,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1296.0,4,b'2',2,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1301.0,3,b'8',1,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1305.0,2,b'9',1,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1306.0,5,b'9',2,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1324.0,4,b'3',1,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1344.0,3,b'3',1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1345.0,4,b'2',2,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1362.0,3,b'4',2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1370.0,1,b'7',1,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1371.0,2,b'8',2,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1376.0,1,b'5',1,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1378.0,3,b'2',2,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1397.0,3,b'7',1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1411.0,1,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1441.0,1,b'6',1,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1460.0,4,b'7',2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1499.0,4,b'2',1,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1539.0,1,b'6',2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1558.0,3,b'4',1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1573.0,1,b'9',1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1592.0,4,b'9',1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1601.0,4,b'7',2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
