order_id,item_id,product_id,quantity,list_price,discount,Extraction_Date,source,extracted_at,data_source,customer_id,store_id,staff_id,order_date,shipped_date,order_status,local_price,brand_id,category_id,total_price,order_date_id,shipped_date_id
415,4,6,2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1265.0,2.0,7.0,2016-09-03,2016-09-06,4.0,22295.51157732,8,6,44591.02315464,202.0,205.0
417,2,6,2,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,359.0,1.0,3.0,2016-09-04,2016-09-06,4.0,22295.51157732,8,6,44591.02315464,203.0,205.0
419,1,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,14.0,3.0,8.0,2016-09-04,2016-09-06,4.0,142314.32961731998,9,5,142314.32961731998,203.0,205.0
420,3,3,2,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,72.0,1.0,3.0,2016-09-05,2016-09-07,4.0,47437.79361732,8,6,94875.58723464,204.0,720.0
421,1,6,2,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,240.0,1.0,3.0,2016-09-05,2016-09-08,4.0,22295.51157732,8,6,44591.02315464,204.0,206.0
421,2,3,2,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,240.0,1.0,3.0,2016-09-05,2016-09-08,4.0,47437.79361732,8,6,94875.58723464,204.0,206.0
421,4,4,1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,240.0,1.0,3.0,2016-09-05,2016-09-08,4.0,137570.50281732,9,6,137570.50281732,204.0,206.0
423,1,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1397.0,2.0,7.0,2016-09-06,2016-09-09,4.0,85388.40801732,9,6,170776.81603464,205.0,207.0
423,4,2,1,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1397.0,2.0,7.0,2016-09-06,2016-09-09,4.0,35578.226617320004,5,6,35578.226617320004,205.0,207.0
424,2,6,1,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,67.0,1.0,3.0,2016-09-08,2016-09-11,4.0,22295.51157732,8,6,22295.51157732,206.0,209.0
425,1,6,1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,843.0,2.0,6.0,2016-09-08,2016-09-11,4.0,22295.51157732,8,6,22295.51157732,206.0,209.0
428,1,5,2,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1039.0,2.0,6.0,2016-09-09,2016-09-10,4.0,62665.47764532,3,6,125330.95529064,207.0,208.0
429,2,4,2,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,153.0,3.0,8.0,2016-09-10,2016-09-12,4.0,137570.50281732,9,6,275141.00563464,208.0,210.0
429,3,5,2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,153.0,3.0,8.0,2016-09-10,2016-09-12,4.0,62665.47764532,3,6,125330.95529064,208.0,210.0
429,4,6,1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,153.0,3.0,8.0,2016-09-10,2016-09-12,4.0,22295.51157732,8,6,22295.51157732,208.0,210.0
429,5,2,1,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,153.0,3.0,8.0,2016-09-10,2016-09-12,4.0,35578.226617320004,5,6,35578.226617320004,208.0,210.0
430,3,4,2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,272.0,2.0,6.0,2016-09-11,2016-09-12,4.0,137570.50281732,9,6,275141.00563464,209.0,210.0
430,5,8,1,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,272.0,2.0,6.0,2016-09-11,2016-09-12,4.0,85388.40801732,9,6,85388.40801732,209.0,210.0
431,2,6,1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1217.0,2.0,6.0,2016-09-11,2016-09-12,4.0,22295.51157732,8,6,22295.51157732,209.0,210.0
432,2,7,2,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,169.0,1.0,2.0,2016-09-12,2016-09-14,4.0,189752.59761732,9,6,379505.19523464,210.0,212.0
433,1,6,1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1062.0,2.0,6.0,2016-09-12,2016-09-13,4.0,22295.51157732,8,6,22295.51157732,210.0,211.0
433,4,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1062.0,2.0,6.0,2016-09-12,2016-09-13,4.0,137570.50281732,9,6,137570.50281732,210.0,211.0
434,3,9,1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,726.0,2.0,6.0,2016-09-13,2016-09-14,4.0,142314.32961731998,9,5,142314.32961731998,211.0,212.0
435,2,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,77.0,3.0,9.0,2016-09-14,2016-09-16,4.0,142314.32961731998,9,5,142314.32961731998,212.0,213.0
436,1,3,1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,791.0,2.0,7.0,2016-09-16,2016-09-19,4.0,47437.79361732,8,6,47437.79361732,213.0,216.0
437,1,3,1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1085.0,2.0,7.0,2016-09-16,2016-09-18,4.0,47437.79361732,8,6,47437.79361732,213.0,215.0
437,3,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1085.0,2.0,7.0,2016-09-16,2016-09-18,4.0,85388.40801732,9,6,170776.81603464,213.0,215.0
438,1,4,1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,314.0,3.0,8.0,2016-09-16,2016-09-18,4.0,137570.50281732,9,6,137570.50281732,213.0,215.0
438,3,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,314.0,3.0,8.0,2016-09-16,2016-09-18,4.0,85388.40801732,9,6,170776.81603464,213.0,215.0
439,1,6,2,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,149.0,2.0,6.0,2016-09-17,2016-09-18,4.0,22295.51157732,8,6,44591.02315464,214.0,215.0
439,2,7,2,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,149.0,2.0,6.0,2016-09-17,2016-09-18,4.0,189752.59761732,9,6,379505.19523464,214.0,215.0
440,2,4,2,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,882.0,2.0,7.0,2016-09-17,2016-09-19,4.0,137570.50281732,9,6,275141.00563464,214.0,216.0
442,3,6,2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,667.0,2.0,7.0,2016-09-18,2016-09-21,4.0,22295.51157732,8,6,44591.02315464,215.0,218.0
443,1,5,1,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1371.0,2.0,6.0,2016-09-18,2016-09-20,4.0,62665.47764532,3,6,62665.47764532,215.0,217.0
445,1,7,1,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,362.0,2.0,6.0,2016-09-19,2016-09-22,4.0,189752.59761732,9,6,189752.59761732,216.0,219.0
447,1,4,2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,808.0,3.0,8.0,2016-09-20,2016-09-22,4.0,137570.50281732,9,6,275141.00563464,217.0,219.0
447,2,3,1,999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,808.0,3.0,8.0,2016-09-20,2016-09-22,4.0,47437.79361732,8,6,47437.79361732,217.0,219.0
447,3,8,1,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,808.0,3.0,8.0,2016-09-20,2016-09-22,4.0,85388.40801732,9,6,85388.40801732,217.0,219.0
448,2,6,2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,101.0,2.0,6.0,2016-09-21,2016-09-24,4.0,22295.51157732,8,6,44591.02315464,218.0,221.0
449,2,2,1,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,492.0,2.0,7.0,2016-09-21,2016-09-22,4.0,35578.226617320004,5,6,35578.226617320004,218.0,219.0
449,3,7,2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,492.0,2.0,7.0,2016-09-21,2016-09-22,4.0,189752.59761732,9,6,379505.19523464,218.0,219.0
450,3,5,1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,575.0,2.0,7.0,2016-09-21,2016-09-23,4.0,62665.47764532,3,6,62665.47764532,218.0,220.0
452,3,7,2,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,997.0,2.0,7.0,2016-09-22,2016-09-24,4.0,189752.59761732,9,6,379505.19523464,219.0,221.0
452,4,8,1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,997.0,2.0,7.0,2016-09-22,2016-09-24,4.0,85388.40801732,9,6,85388.40801732,219.0,221.0
453,3,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1028.0,2.0,7.0,2016-09-22,2016-09-25,4.0,137570.50281732,9,6,137570.50281732,219.0,222.0
455,1,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1055.0,2.0,7.0,2016-09-23,2016-09-24,4.0,142314.32961731998,9,5,142314.32961731998,220.0,221.0
457,2,2,1,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1349.0,1.0,3.0,2016-09-24,2016-09-27,4.0,35578.226617320004,5,6,35578.226617320004,221.0,224.0
457,3,7,2,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1349.0,1.0,3.0,2016-09-24,2016-09-27,4.0,189752.59761732,9,6,379505.19523464,221.0,224.0
458,1,2,1,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,197.0,2.0,6.0,2016-09-25,2016-09-26,4.0,35578.226617320004,5,6,35578.226617320004,222.0,223.0
458,5,3,2,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,197.0,2.0,6.0,2016-09-25,2016-09-26,4.0,47437.79361732,8,6,94875.58723464,222.0,223.0
460,3,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,691.0,3.0,8.0,2016-09-25,2016-09-26,4.0,137570.50281732,9,6,137570.50281732,222.0,223.0
461,2,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,853.0,2.0,7.0,2016-09-26,2016-09-27,4.0,137570.50281732,9,6,137570.50281732,223.0,224.0
461,3,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,853.0,2.0,7.0,2016-09-26,2016-09-27,4.0,85388.40801732,9,6,170776.81603464,223.0,224.0
464,1,7,1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,74.0,2.0,7.0,2016-09-28,2016-09-29,4.0,189752.59761732,9,6,189752.59761732,225.0,226.0
465,1,6,2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1198.0,2.0,6.0,2016-09-28,2016-10-01,4.0,22295.51157732,8,6,44591.02315464,225.0,228.0
466,2,6,1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1440.0,2.0,7.0,2016-09-28,2016-10-01,4.0,22295.51157732,8,6,22295.51157732,225.0,228.0
466,3,7,2,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1440.0,2.0,7.0,2016-09-28,2016-10-01,4.0,189752.59761732,9,6,379505.19523464,225.0,228.0
466,5,5,1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1440.0,2.0,7.0,2016-09-28,2016-10-01,4.0,62665.47764532,3,6,62665.47764532,225.0,228.0
468,2,9,2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1261.0,1.0,3.0,2016-09-29,2016-09-30,4.0,142314.32961731998,9,5,284628.65923463996,226.0,227.0
469,1,8,2,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1089.0,2.0,7.0,2016-09-29,2016-10-02,4.0,85388.40801732,9,6,170776.81603464,226.0,229.0
469,2,4,1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1089.0,2.0,7.0,2016-09-29,2016-10-02,4.0,137570.50281732,9,6,137570.50281732,226.0,229.0
470,3,8,2,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,641.0,1.0,3.0,2016-09-30,2016-10-02,4.0,85388.40801732,9,6,170776.81603464,227.0,229.0
476,2,4,2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,559.0,2.0,6.0,2016-10-01,2016-10-02,4.0,137570.50281732,9,6,275141.00563464,228.0,229.0
477,1,6,1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,449.0,1.0,2.0,2016-10-02,2016-10-04,4.0,22295.51157732,8,6,22295.51157732,229.0,231.0
479,4,7,1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,984.0,2.0,6.0,2016-10-03,2016-10-04,4.0,189752.59761732,9,6,189752.59761732,230.0,231.0
480,1,4,1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,686.0,1.0,3.0,2016-10-04,2016-10-05,4.0,137570.50281732,9,6,137570.50281732,231.0,232.0
481,3,9,2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,481.0,3.0,9.0,2016-10-04,2016-10-06,4.0,142314.32961731998,9,5,284628.65923463996,231.0,233.0
484,1,8,2,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,421.0,2.0,7.0,2016-10-06,2016-10-07,4.0,85388.40801732,9,6,170776.81603464,233.0,234.0
484,3,9,2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,421.0,2.0,7.0,2016-10-06,2016-10-07,4.0,142314.32961731998,9,5,284628.65923463996,233.0,234.0
484,4,6,1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,421.0,2.0,7.0,2016-10-06,2016-10-07,4.0,22295.51157732,8,6,22295.51157732,233.0,234.0
486,1,9,1,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,709.0,2.0,7.0,2016-10-06,2016-10-09,4.0,142314.32961731998,9,5,142314.32961731998,233.0,236.0
487,1,6,1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,827.0,2.0,6.0,2016-10-06,2016-10-09,4.0,22295.51157732,8,6,22295.51157732,233.0,236.0
489,1,8,2,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,899.0,3.0,8.0,2016-10-06,2016-10-08,4.0,85388.40801732,9,6,170776.81603464,233.0,235.0
491,1,9,2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1048.0,1.0,2.0,2016-10-08,2016-10-11,4.0,142314.32961731998,9,5,284628.65923463996,235.0,238.0
492,1,6,1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,191.0,1.0,2.0,2016-10-09,2016-10-12,4.0,22295.51157732,8,6,22295.51157732,236.0,239.0
495,2,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,712.0,1.0,3.0,2016-10-10,2016-10-13,4.0,142314.32961731998,9,5,142314.32961731998,237.0,240.0
501,2,8,1,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,977.0,2.0,7.0,2016-10-11,2016-10-13,4.0,85388.40801732,9,6,85388.40801732,238.0,240.0
504,2,2,2,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1381.0,1.0,2.0,2016-10-14,2016-10-15,4.0,35578.226617320004,5,6,71156.45323464001,241.0,242.0
506,2,7,1,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,831.0,2.0,6.0,2016-10-14,2016-10-16,4.0,189752.59761732,9,6,189752.59761732,241.0,243.0
508,1,8,1,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1359.0,2.0,6.0,2016-10-15,2016-10-18,4.0,85388.40801732,9,6,85388.40801732,242.0,245.0
508,2,2,2,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1359.0,2.0,6.0,2016-10-15,2016-10-18,4.0,35578.226617320004,5,6,71156.45323464001,242.0,245.0
509,2,4,2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,235.0,2.0,7.0,2016-10-16,2016-10-17,4.0,137570.50281732,9,6,275141.00563464,243.0,244.0
513,1,7,1,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,155.0,2.0,6.0,2016-10-19,2016-10-21,4.0,189752.59761732,9,6,189752.59761732,246.0,247.0
515,1,8,1,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,986.0,2.0,6.0,2016-10-19,2016-10-22,4.0,85388.40801732,9,6,85388.40801732,246.0,248.0
515,2,5,1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,986.0,2.0,6.0,2016-10-19,2016-10-22,4.0,62665.47764532,3,6,62665.47764532,246.0,248.0
515,4,6,2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,986.0,2.0,6.0,2016-10-19,2016-10-22,4.0,22295.51157732,8,6,44591.02315464,246.0,248.0
516,1,7,1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,111.0,2.0,6.0,2016-10-21,2016-10-24,4.0,189752.59761732,9,6,189752.59761732,247.0,250.0
516,2,5,2,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,111.0,2.0,6.0,2016-10-21,2016-10-24,4.0,62665.47764532,3,6,125330.95529064,247.0,250.0
518,2,5,2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1374.0,1.0,2.0,2016-10-22,2016-10-25,4.0,62665.47764532,3,6,125330.95529064,248.0,251.0
519,1,6,1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,54.0,2.0,7.0,2016-10-22,2016-10-24,4.0,22295.51157732,8,6,22295.51157732,248.0,250.0
519,5,7,1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,54.0,2.0,7.0,2016-10-22,2016-10-24,4.0,189752.59761732,9,6,189752.59761732,248.0,250.0
521,1,5,1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,664.0,2.0,6.0,2016-10-23,2016-10-25,4.0,62665.47764532,3,6,62665.47764532,249.0,251.0
522,1,4,2,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,724.0,2.0,7.0,2016-10-23,2016-10-24,4.0,137570.50281732,9,6,275141.00563464,249.0,250.0
523,3,5,2,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1056.0,2.0,6.0,2016-10-24,2016-10-27,4.0,62665.47764532,3,6,125330.95529064,250.0,253.0
524,2,2,1,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,569.0,1.0,2.0,2016-10-25,2016-10-27,4.0,35578.226617320004,5,6,35578.226617320004,251.0,253.0
524,3,9,1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,569.0,1.0,2.0,2016-10-25,2016-10-27,4.0,142314.32961731998,9,5,142314.32961731998,251.0,253.0
524,4,3,2,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,569.0,1.0,2.0,2016-10-25,2016-10-27,4.0,47437.79361732,8,6,94875.58723464,251.0,253.0
525,1,9,2,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1315.0,1.0,3.0,2016-10-26,2016-10-29,4.0,142314.32961731998,9,5,284628.65923463996,252.0,255.0
525,2,6,2,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1315.0,1.0,3.0,2016-10-26,2016-10-29,4.0,22295.51157732,8,6,44591.02315464,252.0,255.0
526,1,3,2,999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1096.0,2.0,6.0,2016-10-26,2016-10-28,4.0,47437.79361732,8,6,94875.58723464,252.0,254.0
526,2,8,1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1096.0,2.0,6.0,2016-10-26,2016-10-28,4.0,85388.40801732,9,6,85388.40801732,252.0,254.0
527,2,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,506.0,1.0,2.0,2016-10-27,2016-10-28,4.0,137570.50281732,9,6,137570.50281732,253.0,254.0
527,4,9,2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,506.0,1.0,2.0,2016-10-27,2016-10-28,4.0,142314.32961731998,9,5,284628.65923463996,253.0,254.0
530,1,2,2,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,773.0,2.0,6.0,2016-10-28,2016-10-31,4.0,35578.226617320004,5,6,71156.45323464001,254.0,256.0
530,2,4,1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,773.0,2.0,6.0,2016-10-28,2016-10-31,4.0,137570.50281732,9,6,137570.50281732,254.0,256.0
530,3,6,2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,773.0,2.0,6.0,2016-10-28,2016-10-31,4.0,22295.51157732,8,6,44591.02315464,254.0,256.0
531,1,6,1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,116.0,3.0,8.0,2016-10-28,2016-10-30,4.0,22295.51157732,8,6,22295.51157732,254.0,723.0
533,1,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1334.0,2.0,6.0,2016-10-29,2016-11-01,4.0,137570.50281732,9,6,137570.50281732,255.0,724.0
534,2,9,2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1406.0,2.0,7.0,2016-10-29,2016-10-31,4.0,142314.32961731998,9,5,284628.65923463996,255.0,256.0
534,3,2,1,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1406.0,2.0,7.0,2016-10-29,2016-10-31,4.0,35578.226617320004,5,6,35578.226617320004,255.0,256.0
536,2,2,1,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,759.0,1.0,3.0,2016-10-31,2016-11-01,4.0,35578.226617320004,5,6,35578.226617320004,256.0,724.0
538,1,2,2,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,341.0,2.0,6.0,2016-11-02,2016-11-05,4.0,35578.226617320004,5,6,71156.45323464001,257.0,725.0
539,1,9,2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1144.0,2.0,7.0,2016-11-02,2016-11-03,4.0,142314.32961731998,9,5,284628.65923463996,257.0,258.0
542,2,9,1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,313.0,2.0,7.0,2016-11-04,2016-11-05,4.0,142314.32961731998,9,5,142314.32961731998,259.0,725.0
545,2,6,1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1108.0,3.0,9.0,2016-11-08,2016-11-09,4.0,22295.51157732,8,6,22295.51157732,261.0,262.0
546,2,8,1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,470.0,2.0,7.0,2016-11-09,2016-11-10,4.0,85388.40801732,9,6,85388.40801732,262.0,727.0
547,2,9,1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,20.0,3.0,8.0,2016-11-09,2016-11-10,4.0,142314.32961731998,9,5,142314.32961731998,262.0,727.0
547,3,5,1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,20.0,3.0,8.0,2016-11-09,2016-11-10,4.0,62665.47764532,3,6,62665.47764532,262.0,727.0
548,1,8,1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,739.0,2.0,7.0,2016-11-11,2016-11-13,4.0,85388.40801732,9,6,85388.40801732,263.0,265.0
549,3,3,1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,,,,,,,47437.79361732,8,6,47437.79361732,,
549,4,7,1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,,,,,,,189752.59761732,9,6,189752.59761732,,
550,1,4,1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,892.0,2.0,7.0,2016-11-12,2016-11-15,4.0,137570.50281732,9,6,137570.50281732,264.0,267.0
552,2,2,1,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1282.0,2.0,7.0,2016-11-12,2016-11-13,4.0,35578.226617320004,5,6,35578.226617320004,264.0,265.0
554,1,3,2,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,104.0,1.0,3.0,2016-11-13,2016-11-16,4.0,47437.79361732,8,6,94875.58723464,265.0,268.0
554,3,4,2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,104.0,1.0,3.0,2016-11-13,2016-11-16,4.0,137570.50281732,9,6,275141.00563464,265.0,268.0
